Hand 2 Prob,70507,98.484,House
Hand 2 Prob,70506,98.454,House
Hand 2 Prob,70504,98.408,House
Hand 2 Prob,70503,98.366,House
Hand 2 Prob,70502,98.309,House
Hand 2 Prob,70414,98.256,House
Hand 2 Prob,70413,98.254,House
Hand 2 Prob,70412,98.248,House
Hand 2 Prob,70411,98.24,House
Hand 2 Prob,70410,98.218,House
Hand 2 Prob,70409,98.202,House
Hand 2 Prob,70408,98.17,House
Hand 2 Prob,70407,98.135,House
Hand 2 Prob,70406,98.11,House
Hand 2 Prob,70405,98.071,House
Hand 2 Prob,70403,98.032,House
Hand 2 Prob,70402,97.974,House
Hand 2 Prob,70314,97.912,House
Hand 2 Prob,70313,97.91,House
Hand 2 Prob,70312,97.9,House
Hand 2 Prob,70311,97.889,House
Hand 2 Prob,70310,97.873,House
Hand 2 Prob,70309,97.855,House
Hand 2 Prob,70308,97.823,House
Hand 2 Prob,70307,97.793,House
Hand 2 Prob,70306,97.757,House
Hand 2 Prob,70305,97.712,House
Hand 2 Prob,70304,97.661,House
Hand 2 Prob,70302,97.605,House
Hand 2 Prob,70214,97.539,House
Hand 2 Prob,70213,97.534,House
Hand 2 Prob,70212,97.53,House
Hand 2 Prob,70211,97.524,House
Hand 2 Prob,70210,97.508,House
Hand 2 Prob,70209,97.477,House
Hand 2 Prob,70208,97.447,House
Hand 2 Prob,70207,97.418,House
Hand 2 Prob,70206,97.379,House
Hand 2 Prob,70205,97.327,House
Hand 2 Prob,70204,97.28,House
Hand 2 Prob,70203,97.227,House
Hand 2 Prob,61413,97.166,House
Hand 2 Prob,61412,96.51,House
Hand 2 Prob,61411,95.996,Flush
Hand 2 Prob,61410,95.629,Flush
Hand 2 Prob,61409,95.384,Flush
Hand 2 Prob,61408,95.198,Flush
Hand 2 Prob,61407,95.101,Flush
Hand 2 Prob,61406,95.05,Flush
Hand 2 Prob,61312,95.031,Flush
Hand 2 Prob,61311,94.278,Flush
Hand 2 Prob,61310,93.731,Flush
Hand 2 Prob,61309,93.381,Flush
Hand 2 Prob,61308,93.153,Flush
Hand 2 Prob,61307,93.02,Flush
Hand 2 Prob,61306,92.949,Flush
Hand 2 Prob,61305,92.927,Flush
Hand 2 Prob,61211,92.921,Flush
Hand 2 Prob,61210,92.302,Flush
Hand 2 Prob,61209,91.863,Flush
Hand 2 Prob,61208,91.548,Flush
Hand 2 Prob,61207,91.373,Flush
Hand 2 Prob,61206,91.288,Flush
Hand 2 Prob,61205,91.266,Flush
Hand 2 Prob,61110,91.256,Flush
Hand 2 Prob,61109,90.793,Flush
Hand 2 Prob,61108,90.501,Flush
Hand 2 Prob,61107,90.333,Flush
Hand 2 Prob,61106,90.241,Flush
Hand 2 Prob,61105,90.206,Flush
Hand 2 Prob,61009,90.195,Flush
Hand 2 Prob,61008,89.896,Flush
Hand 2 Prob,61007,89.713,Flush
Hand 2 Prob,61006,89.618,Flush
Hand 2 Prob,61005,89.58,Flush
Hand 2 Prob,60908,89.574,Flush
Hand 2 Prob,60907,89.406,Flush
Hand 2 Prob,60906,89.322,Flush
Hand 2 Prob,60905,89.291,Flush
Hand 2 Prob,60807,89.28,Flush
Hand 2 Prob,60806,89.18,Flush
Hand 2 Prob,60805,89.137,Flush
Hand 2 Prob,60706,89.126,Flush
Hand 2 Prob,60705,89.09,Flush
Hand 2 Prob,51413,89.078,Flush
Hand 2 Prob,51402,87.719,Flush
Hand 2 Prob,51312,86.565,Straight
Hand 2 Prob,51211,85.418,Straight
Hand 2 Prob,51110,84.304,Straight
Hand 2 Prob,51009,83.167,Straight
Hand 2 Prob,50908,81.871,Straight
Hand 2 Prob,50807,80.558,Straight
Hand 2 Prob,50706,79.109,Straight
Hand 2 Prob,50605,77.525,Straight
Hand 2 Prob,41400,75.755,Straight
Hand 2 Prob,41300,75.45,Straight
Hand 2 Prob,41200,75.116,Trips
Hand 2 Prob,41100,74.71,Trips
Hand 2 Prob,41000,74.27,Trips
Hand 2 Prob,40900,73.775,Trips
Hand 2 Prob,40800,73.218,Trips
Hand 2 Prob,40700,72.61,Trips
Hand 2 Prob,40600,71.937,Trips
Hand 2 Prob,40500,71.251,Trips
Hand 2 Prob,40400,70.587,Trips
Hand 2 Prob,40300,69.836,Trips
Hand 2 Prob,40200,68.995,Trips
Hand 2 Prob,31413,68.113,Trips
Hand 2 Prob,31412,68.111,Trips
Hand 2 Prob,31410,68.109,2P
Hand 2 Prob,31409,68.107,2P
Hand 2 Prob,31408,68.105,2P
Hand 2 Prob,31407,68.103,2P
Hand 2 Prob,31406,68.102,2P
Hand 2 Prob,31404,68.099,2P
Hand 2 Prob,31312,68.098,2P
Hand 2 Prob,31311,68.048,2P
Hand 2 Prob,31310,67.985,2P
Hand 2 Prob,31309,67.935,2P
Hand 2 Prob,31308,67.877,2P
Hand 2 Prob,31307,67.82,2P
Hand 2 Prob,31306,67.752,2P
Hand 2 Prob,31305,67.693,2P
Hand 2 Prob,31304,67.627,2P
Hand 2 Prob,31303,67.534,2P
Hand 2 Prob,31302,67.451,2P
Hand 2 Prob,31211,67.339,2P
Hand 2 Prob,31210,67.181,2P
Hand 2 Prob,31209,67.08,2P
Hand 2 Prob,31208,66.946,2P
Hand 2 Prob,31207,66.822,2P
Hand 2 Prob,31206,66.727,2P
Hand 2 Prob,31205,66.604,2P
Hand 2 Prob,31204,66.483,2P
Hand 2 Prob,31203,66.34,2P
Hand 2 Prob,31202,66.19,2P
Hand 2 Prob,31110,65.99,2P
Hand 2 Prob,31109,65.711,2P
Hand 2 Prob,31108,65.463,2P
Hand 2 Prob,31107,65.226,2P
Hand 2 Prob,31106,65.076,2P
Hand 2 Prob,31105,64.934,2P
Hand 2 Prob,31104,64.769,2P
Hand 2 Prob,31103,64.562,2P
Hand 2 Prob,31102,64.354,2P
Hand 2 Prob,31009,64.104,2P
Hand 2 Prob,31008,63.701,2P
Hand 2 Prob,31007,63.34,2P
Hand 2 Prob,31006,63.061,2P
Hand 2 Prob,31005,62.86,2P
Hand 2 Prob,31004,62.691,2P
Hand 2 Prob,31003,62.493,2P
Hand 2 Prob,31002,62.253,2P
Hand 2 Prob,30908,61.981,2P
Hand 2 Prob,30907,61.532,2P
Hand 2 Prob,30906,61.106,2P
Hand 2 Prob,30905,60.797,2P
Hand 2 Prob,30904,60.574,2P
Hand 2 Prob,30903,60.377,2P
Hand 2 Prob,30902,60.138,2P
Hand 2 Prob,30807,59.88,2P
Hand 2 Prob,30806,59.339,2P
Hand 2 Prob,30805,58.872,2P
Hand 2 Prob,30804,58.54,2P
Hand 2 Prob,30803,58.261,2P
Hand 2 Prob,30802,58.067,2P
Hand 2 Prob,30706,57.8,2P
Hand 2 Prob,30705,57.198,2P
Hand 2 Prob,30704,56.729,2P
Hand 2 Prob,30703,56.358,2P
Hand 2 Prob,30702,56.078,2P
Hand 2 Prob,30605,55.829,2P
Hand 2 Prob,30604,55.224,2P
Hand 2 Prob,30603,54.72,2P
Hand 2 Prob,30602,54.357,2P
Hand 2 Prob,30504,54.064,2P
Hand 2 Prob,30503,53.436,2P
Hand 2 Prob,30502,52.942,2P
Hand 2 Prob,30403,52.614,2P
Hand 2 Prob,30402,52.065,2P
Hand 2 Prob,30302,51.667,Pair
Hand 2 Prob,21413,51.107,Pair
Hand 2 Prob,21412,48.552,Pair
Hand 2 Prob,21411,46.614,Pair
Hand 2 Prob,21410,45.114,Pair
Hand 2 Prob,21409,43.977,Pair
Hand 2 Prob,21408,42.956,Pair
Hand 2 Prob,21407,42.133,Pair
Hand 2 Prob,21406,41.464,Pair
Hand 2 Prob,21405,40.899,Pair
Hand 2 Prob,21404,40.538,Pair
Hand 2 Prob,21314,40.388,Pair
Hand 2 Prob,21312,38.203,Pair
Hand 2 Prob,21311,36.687,Pair
Hand 2 Prob,21310,35.556,Pair
Hand 2 Prob,21309,34.734,Pair
Hand 2 Prob,21308,33.923,Pair
Hand 2 Prob,21307,33.15,Pair
Hand 2 Prob,21306,32.476,Pair
Hand 2 Prob,21305,31.94,Pair
Hand 2 Prob,21304,31.605,Pair
Hand 2 Prob,21214,31.438,Pair
Hand 2 Prob,21213,29.851,Pair
Hand 2 Prob,21211,28.498,Pair
Hand 2 Prob,21210,27.777,Pair
Hand 2 Prob,21209,27.193,Pair
Hand 2 Prob,21208,26.633,Pair
Hand 2 Prob,21207,26.018,Pair
Hand 2 Prob,21206,25.438,Pair
Hand 2 Prob,21205,24.946,Pair
Hand 2 Prob,21204,24.659,Pair
Hand 2 Prob,21114,24.511,Pair
Hand 2 Prob,21113,23.452,Pair
Hand 2 Prob,21112,22.482,Pair
Hand 2 Prob,21110,21.762,Pair
Hand 2 Prob,21109,21.384,Pair
Hand 2 Prob,21108,20.988,Pair
Hand 2 Prob,21107,20.477,Pair
Hand 2 Prob,21106,20.018,Pair
Hand 2 Prob,21105,19.613,Pair
Hand 2 Prob,21104,19.351,Pair
Hand 2 Prob,21014,19.232,Pair
Hand 2 Prob,21013,18.445,Pair
Hand 2 Prob,21012,17.722,Pair
Hand 2 Prob,21011,17.214,Pair
Hand 2 Prob,21009,16.891,Pair
Hand 2 Prob,21008,16.592,Pair
Hand 2 Prob,21007,16.21,Pair
Hand 2 Prob,21006,15.807,Pair
Hand 2 Prob,21005,15.465,Pair
Hand 2 Prob,21004,15.256,Pair
Hand 2 Prob,20914,15.163,Pair
Hand 2 Prob,20913,14.623,Pair
